,year,prizename,nominationstatement,films,charactor,songtitle,publicnote,Ccodetyp,win
5117,1974,WRITING (Screenplay Adapted from Other Material),"Francis Ford Coppola, Mario Puzo",The Godfather Part II,,,,actingorsimilar,1
5118,1974,WRITING (Screenplay Adapted from Other Material),Julian Barry,Lenny,,,,actingorsimilar,0
5119,1974,WRITING (Screenplay Adapted from Other Material),Paul Dehn,Murder on the Orient Express,,,,actingorsimilar,0
5120,1974,WRITING (Screenplay Adapted from Other Material),"Gene Wilder, Mel Brooks",Young Frankenstein,,,,actingorsimilar,0
5121,1975,ACTOR,Walter Matthau,The Sunshine Boys,"{""Willy Clark""}",,,actingorsimilar,0
5122,1975,ACTOR,Jack Nicholson,One Flew over the Cuckoo's Nest,"{""Randle Patrick McMurphy""}",,,actingorsimilar,1
5123,1975,ACTOR,Al Pacino,Dog Day Afternoon,"{""Sonny""}",,,actingorsimilar,0
5124,1975,ACTOR,Maximilian Schell,The Man in the Glass Booth,"{""Arthur Goldman""}",,,actingorsimilar,0
5125,1975,ACTOR,James Whitmore,"Give 'em Hell, Harry!","{""Harry S. Truman""}",,,actingorsimilar,0
5126,1975,ACTOR IN A SUPPORTING ROLE,George Burns,The Sunshine Boys,"{""Al Lewis""}",,,actingorsimilar,1
5127,1975,ACTOR IN A SUPPORTING ROLE,Brad Dourif,One Flew over the Cuckoo's Nest,"{""Billy Bibbit""}",,,actingorsimilar,0
5128,1975,ACTOR IN A SUPPORTING ROLE,Burgess Meredith,The Day of the Locust,"{""Harry""}",,,actingorsimilar,0
5129,1975,ACTOR IN A SUPPORTING ROLE,Chris Sarandon,Dog Day Afternoon,"{""Leon""}",,,actingorsimilar,0
5130,1975,ACTOR IN A SUPPORTING ROLE,Jack Warden,Shampoo,"{""Lester Carr""}",,,actingorsimilar,0
5131,1975,ACTRESS,Isabelle Adjani,The Story of Adele H.,"{""Adele Hugo""}",,,actingorsimilar,0
5132,1975,ACTRESS,Ann-Margret,Tommy,"{""Nora Walker Hobbs""}",,,actingorsimilar,0
5133,1975,ACTRESS,Louise Fletcher,One Flew over the Cuckoo's Nest,"{""Nurse Mildred Ratched""}",,,actingorsimilar,1
5134,1975,ACTRESS,Glenda Jackson,Hedda,"{""Hedda Gabler""}",,,actingorsimilar,0
5135,1975,ACTRESS,Carol Kane,Hester Street,"{""Gitl""}",,,actingorsimilar,0
5136,1975,ACTRESS IN A SUPPORTING ROLE,Ronee Blakley,Nashville,"{""Barbara Jean""}",,,actingorsimilar,0
5137,1975,ACTRESS IN A SUPPORTING ROLE,Lee Grant,Shampoo,"{""Felicia Karpf""}",,,actingorsimilar,1
5138,1975,ACTRESS IN A SUPPORTING ROLE,Sylvia Miles,"Farewell, My Lovely","{""Mrs. Florian""}",,,actingorsimilar,0
5139,1975,ACTRESS IN A SUPPORTING ROLE,Lily Tomlin,Nashville,"{""Linnea Reese""}",,,actingorsimilar,0
5140,1975,ACTRESS IN A SUPPORTING ROLE,Brenda Vaccaro,Jacqueline Susann's Once Is Not Enough,"{""Linda""}",,,actingorsimilar,0
5141,1975,ART DIRECTION,"Art Direction:  Ken Adam, Roy Walker;  Set Decoration:  Vernon Dixon",Barry Lyndon,,,,actingorsimilar,1
5142,1975,ART DIRECTION,Art Direction:  Edward Carfagno;  Set Decoration:  Frank McKelvy,The Hindenburg,,,,actingorsimilar,0
5143,1975,ART DIRECTION,"Art Direction:  Alexander Trauner, Tony Inglis;  Set Decoration:  Peter James",The Man Who Would Be King,,,,actingorsimilar,0
5144,1975,ART DIRECTION,"Art Direction:  Richard Sylbert, W. Stewart Campbell;  Set Decoration:  George Gaines",Shampoo,,,,actingorsimilar,0
5145,1975,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Marvin March,The Sunshine Boys,,,,actingorsimilar,0
5146,1975,CINEMATOGRAPHY,John Alcott,Barry Lyndon,,,,actingorsimilar,1
5147,1975,CINEMATOGRAPHY,Conrad Hall,The Day of the Locust,,,,actingorsimilar,0
5148,1975,CINEMATOGRAPHY,James Wong Howe,Funny Lady,,,,actingorsimilar,0
5149,1975,CINEMATOGRAPHY,Robert Surtees,The Hindenburg,,,,actingorsimilar,0
5150,1975,CINEMATOGRAPHY,"Haskell Wexler, Bill Butler",One Flew over the Cuckoo's Nest,,,,actingorsimilar,0
5151,1975,COSTUME DESIGN,"Ulla-Britt Soderlund, Milena Canonero",Barry Lyndon,,,,actingorsimilar,1
5152,1975,COSTUME DESIGN,"Yvonne Blake, Ron Talsky",The Four Musketeers,,,,actingorsimilar,0
5153,1975,COSTUME DESIGN,"Ray Aghayan, Bob Mackie",Funny Lady,,,,actingorsimilar,0
5154,1975,COSTUME DESIGN,"Henny Noremark, Karin Erskine",The Magic Flute,,,,actingorsimilar,0
5155,1975,COSTUME DESIGN,Edith Head,The Man Who Would Be King,,,,actingorsimilar,0
5156,1975,DIRECTING,Federico Fellini,Amarcord,,,,actingorsimilar,0
5157,1975,DIRECTING,Stanley Kubrick,Barry Lyndon,,,,actingorsimilar,0
5158,1975,DIRECTING,Sidney Lumet,Dog Day Afternoon,,,,actingorsimilar,0
5159,1975,DIRECTING,Robert Altman,Nashville,,,,actingorsimilar,0
5160,1975,DIRECTING,Milos Forman,One Flew over the Cuckoo's Nest,,,,actingorsimilar,1
5161,1975,DOCUMENTARY (Feature),"Walter F. Parkes and Keith F. Critchlow, Producers",The California Reich,,,,actingorsimilar,0
5162,1975,DOCUMENTARY (Feature),"Glen Pearcy, Producer",Fighting for Our Lives,,,,actingorsimilar,0
5163,1975,DOCUMENTARY (Feature),"Irwin Rosten, Producer",The Incredible Machine,,,,actingorsimilar,0
5164,1975,DOCUMENTARY (Feature),"F. R. Crawley, James Hager and Dale Hartleben, Producers",The Man Who Skied down Everest,,,,actingorsimilar,1
5165,1975,DOCUMENTARY (Feature),"Shirley MacLaine, Producer",The Other Half of the Sky: A China Memoir,,,,actingorsimilar,0
5166,1975,DOCUMENTARY (Short Subject),"Jon Else, Steven Kovacs and Kristine Samuelson, Producers",Arthur and Lillie,,,,actingorsimilar,0
5167,1975,DOCUMENTARY (Short Subject),"Claire Wilbur and Robin Lehman, Producers",The End of the Game,,,,actingorsimilar,1
5168,1975,DOCUMENTARY (Short Subject),"Manfred Baier, Producer",Millions of Years Ahead of Man,,,,actingorsimilar,0
5169,1975,DOCUMENTARY (Short Subject),"George V. Casey, Producer",Probes in Space,,,,actingorsimilar,0
5170,1975,DOCUMENTARY (Short Subject),"Barrie Howells and Michael Scott, Producers",Whistling Smith,,,,actingorsimilar,0
5171,1975,FILM EDITING,Dede Allen,Dog Day Afternoon,,,,actingorsimilar,0
5172,1975,FILM EDITING,Verna Fields,Jaws,,,,actingorsimilar,1
5173,1975,FILM EDITING,Russell Lloyd,The Man Who Would Be King,,,,actingorsimilar,0
5174,1975,FILM EDITING,"Richard Chew, Lynzee Klingman, Sheldon Kahn",One Flew over the Cuckoo's Nest,,,,actingorsimilar,0
5175,1975,FILM EDITING,"Fredric Steinkamp, Don Guidice",Three Days of the Condor,,,,actingorsimilar,0
5176,1975,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Dersu Uzala,,,,actingorsimilar,1
5177,1975,FOREIGN LANGUAGE FILM,Poland,Land of Promise,,,,actingorsimilar,0
5178,1975,FOREIGN LANGUAGE FILM,Mexico,Letters from Marusia,,,,actingorsimilar,0
5179,1975,FOREIGN LANGUAGE FILM,Japan,Sandakan No. 8,,,,actingorsimilar,0
5180,1975,FOREIGN LANGUAGE FILM,Italy,Scent of a Woman,,,,actingorsimilar,0
5181,1975,MUSIC (Original Score),Gerald Fried,"Birds Do It, Bees Do It",,,,other,0
5182,1975,MUSIC (Original Score),Alex North,Bite the Bullet,,,,other,0
5183,1975,MUSIC (Original Score),John Williams,Jaws,,,,other,1
5184,1975,MUSIC (Original Score),Jack Nitzsche,One Flew over the Cuckoo's Nest,,,,other,0
5185,1975,MUSIC (Original Score),Jerry Goldsmith,The Wind and the Lion,,,,other,0
5186,1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Leonard Rosenman,Barry Lyndon,,,,other,1
5187,1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Peter Matz,Funny Lady,,,,other,0
5188,1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Adaptation Score by Peter Townshend,Tommy,,,,other,0
5189,1975,MUSIC (Original Song),Music and Lyrics by Fred Ebb and John Kander,Funny Lady,,"""How Lucky Can You Get""",,song,0
5190,1975,MUSIC (Original Song),Music and Lyrics by Keith Carradine,Nashville,,"""I'm Easy""",,song,1
5191,1975,MUSIC (Original Song),Music by George Barrie; Lyrics by Sammy Cahn,Whiffs,,"""Now That We're In Love""",,song,0
5192,1975,MUSIC (Original Song),Music by Charles Fox; Lyrics by Norman Gimbel,The Other Side of the Mountain,,"""Richard's Window""",,song,0
5193,1975,MUSIC (Original Song),Music by Michael Masser; Lyrics by Gerry Goffin,Mahogany,,"""Theme From Mahogany (Do You Know Where You're Going To)""",,song,0
5194,1975,BEST PICTURE,"Stanley Kubrick, Producer",Barry Lyndon,,,,actingorsimilar,0
5195,1975,BEST PICTURE,"Martin Bregman and Martin Elfand, Producers",Dog Day Afternoon,,,,actingorsimilar,0
5196,1975,BEST PICTURE,"Richard D. Zanuck and David Brown, Producers",Jaws,,,,actingorsimilar,0
5197,1975,BEST PICTURE,"Robert Altman, Producer",Nashville,,,,actingorsimilar,0
5198,1975,BEST PICTURE,"Saul Zaentz and Michael Douglas, Producers",One Flew over the Cuckoo's Nest,,,,actingorsimilar,1
5199,1975,SHORT FILM (Animated),"Bob Godfrey, Producer",Great,,,,other,1
5200,1975,SHORT FILM (Animated),"Robert Swarthe, Producer",Kick Me,,,,other,0
5201,1975,SHORT FILM (Animated),"René Jodoin, Bernard Longpré and André Leduc, Producers",Monsieur Pointu,,,,other,0
5202,1975,SHORT FILM (Animated),"Marcell Jankovics, Producer",Sisyphus,,,,other,0
5203,1975,SHORT FILM (Live Action),"Bert Salzman, Producer",Angel and Big Joe,,,,other,1
5204,1975,SHORT FILM (Live Action),"Louis Marcus, Producer",Conquest of Light,,,,other,0
5205,1975,SHORT FILM (Live Action),"Lawrence M. Lansburgh and Brian Lansburgh, Producers",Dawn Flight,,,,other,0
5206,1975,SHORT FILM (Live Action),"Barry Spinello, Producer",A Day in the Life of Bonnie Consolo,,,,other,0
5207,1975,SHORT FILM (Live Action),"Alan Beattie, Producer",Doubletalk,,,,other,0
5208,1975,SOUND,"Arthur Piantadosi, Les Fresholtz, Richard Tyler, Al Overton, Jr.",Bite the Bullet,,,,other,0
5209,1975,SOUND,"Richard Portman, Don MacDougall, Curly Thirlwell, Jack Solomon",Funny Lady,,,,other,0
5210,1975,SOUND,"Leonard Peterson, John A. Bolger, Jr., John Mack, Don K. Sharpless",The Hindenburg,,,,other,0
5211,1975,SOUND,"Robert L. Hoyt, Roger Heman, Earl Madery, John Carter",Jaws,,,,other,1
5212,1975,SOUND,"Harry W. Tetrick, Aaron Rochin, William McCaughey, Roy Charman",The Wind and the Lion,,,,other,0
5213,1975,WRITING (Original Screenplay),"Federico Fellini, Tonino Guerra",Amarcord,,,,actingorsimilar,0
5214,1975,WRITING (Original Screenplay),"Claude Lelouch, Pierre Uytterhoeven",And Now My Love,,,,actingorsimilar,0
5215,1975,WRITING (Original Screenplay),Frank Pierson,Dog Day Afternoon,,,,actingorsimilar,1
5216,1975,WRITING (Original Screenplay),Ted Allan,Lies My Father Told Me,,,,actingorsimilar,0
5217,1975,WRITING (Original Screenplay),"Robert Towne, Warren Beatty",Shampoo,,,,actingorsimilar,0
5218,1975,WRITING (Screenplay Adapted from Other Material),Stanley Kubrick,Barry Lyndon,,,,actingorsimilar,0
5219,1975,WRITING (Screenplay Adapted from Other Material),"John Huston, Gladys Hill",The Man Who Would Be King,,,,actingorsimilar,0
5220,1975,WRITING (Screenplay Adapted from Other Material),"Lawrence Hauben, Bo Goldman",One Flew over the Cuckoo's Nest,,,,actingorsimilar,1
5221,1975,WRITING (Screenplay Adapted from Other Material),"Ruggero Maccari, Dino Risi",Scent of a Woman,,,,actingorsimilar,0
5222,1975,WRITING (Screenplay Adapted from Other Material),Neil Simon,The Sunshine Boys,,,,actingorsimilar,0
5223,1976,ACTOR IN A LEADING ROLE,Robert De Niro,Taxi Driver,"{""Travis Bickle""}",,,actingorsimilar,0
5224,1976,ACTOR IN A LEADING ROLE,Peter Finch,Network,"{""Howard Beale""}",,,actingorsimilar,1
5225,1976,ACTOR IN A LEADING ROLE,Giancarlo Giannini,Seven Beauties,"{""Pasqualino Frafuso""}",,,actingorsimilar,0
5226,1976,ACTOR IN A LEADING ROLE,William Holden,Network,"{""Max Schumacher""}",,,actingorsimilar,0
5227,1976,ACTOR IN A LEADING ROLE,Sylvester Stallone,Rocky,"{""Rocky Balboa""}",,,actingorsimilar,0
5228,1976,ACTOR IN A SUPPORTING ROLE,Ned Beatty,Network,"{""Arthur Jensen""}",,,actingorsimilar,0
5229,1976,ACTOR IN A SUPPORTING ROLE,Burgess Meredith,Rocky,"{""Mickey""}",,,actingorsimilar,0
5230,1976,ACTOR IN A SUPPORTING ROLE,Laurence Olivier,Marathon Man,"{""Szell""}",,,actingorsimilar,0
5231,1976,ACTOR IN A SUPPORTING ROLE,Jason Robards,All the President's Men,"{""Ben Bradlee""}",,,actingorsimilar,1
5232,1976,ACTOR IN A SUPPORTING ROLE,Burt Young,Rocky,"{""Paulie""}",,,actingorsimilar,0
5233,1976,ACTRESS IN A LEADING ROLE,Marie-Christine Barrault,"Cousin, Cousine","{""Marthe""}",,,actingorsimilar,0
5234,1976,ACTRESS IN A LEADING ROLE,Faye Dunaway,Network,"{""Diana Christensen""}",,,actingorsimilar,1
5235,1976,ACTRESS IN A LEADING ROLE,Talia Shire,Rocky,"{""Adrian""}",,,actingorsimilar,0
5236,1976,ACTRESS IN A LEADING ROLE,Sissy Spacek,Carrie,"{""Carrie White""}",,,actingorsimilar,0
5237,1976,ACTRESS IN A LEADING ROLE,Liv Ullmann,Face to Face,"{""Dr. Jenny Isaksson""}",,,actingorsimilar,0
5238,1976,ACTRESS IN A SUPPORTING ROLE,Jane Alexander,All the President's Men,"{""The Bookkeeper""}",,,actingorsimilar,0
5239,1976,ACTRESS IN A SUPPORTING ROLE,Jodie Foster,Taxi Driver,"{""Iris""}",,,actingorsimilar,0
5240,1976,ACTRESS IN A SUPPORTING ROLE,Lee Grant,Voyage of the Damned,"{""Lilian Rosen""}",,,actingorsimilar,0
5241,1976,ACTRESS IN A SUPPORTING ROLE,Piper Laurie,Carrie,"{""Margaret White""}",,,actingorsimilar,0
5242,1976,ACTRESS IN A SUPPORTING ROLE,Beatrice Straight,Network,"{""Louise Schumacher""}",,,actingorsimilar,1
5243,1976,ART DIRECTION,Art Direction:  George Jenkins;  Set Decoration:  George Gaines,All the President's Men,,,,actingorsimilar,1
5244,1976,ART DIRECTION,"Art Direction:  Elliot Scott, Norman Reynolds;  Set Decoration:  Peter Howitt",The Incredible Sarah,,,,actingorsimilar,0
5245,1976,ART DIRECTION,"Art Direction:  Gene Callahan, Jack Collis;  Set Decoration:  Jerry Wunderlich",The Last Tycoon,,,,actingorsimilar,0
5246,1976,ART DIRECTION,Art Direction:  Dale Hennesy;  Set Decoration:  Robert de Vestel,Logan's Run,,,,actingorsimilar,0
5247,1976,ART DIRECTION,Art Direction:  Robert F. Boyle;  Set Decoration:  Arthur Jeph Parker,The Shootist,,,,actingorsimilar,0
5248,1976,CINEMATOGRAPHY,Haskell Wexler,Bound for Glory,,,,actingorsimilar,1
5249,1976,CINEMATOGRAPHY,Richard H. Kline,King Kong,,,,actingorsimilar,0
5250,1976,CINEMATOGRAPHY,Ernest Laszlo,Logan's Run,,,,actingorsimilar,0
5251,1976,CINEMATOGRAPHY,Owen Roizman,Network,,,,actingorsimilar,0
5252,1976,CINEMATOGRAPHY,Robert Surtees,A Star Is Born,,,,actingorsimilar,0
5253,1976,COSTUME DESIGN,William Theiss,Bound for Glory,,,,actingorsimilar,0
5254,1976,COSTUME DESIGN,Danilo Donati,Fellini's Casanova,,,,actingorsimilar,1
5255,1976,COSTUME DESIGN,Anthony Mendleson,The Incredible Sarah,,,,actingorsimilar,0
5256,1976,COSTUME DESIGN,Mary Wills,The Passover Plot,,,,actingorsimilar,0
5257,1976,COSTUME DESIGN,Alan Barrett,The Seven-per-cent Solution,,,,actingorsimilar,0
5258,1976,DIRECTING,Alan J. Pakula,All the President's Men,,,,actingorsimilar,0
5259,1976,DIRECTING,Ingmar Bergman,Face to Face,,,,actingorsimilar,0
5260,1976,DIRECTING,Sidney Lumet,Network,,,,actingorsimilar,0
5261,1976,DIRECTING,John G. Avildsen,Rocky,,,,actingorsimilar,1
5262,1976,DIRECTING,Lina Wertmüller,Seven Beauties,,,,actingorsimilar,0
5263,1976,DOCUMENTARY (Feature),"Barbara Kopple, Producer","Harlan County, U.S.A.",,,,actingorsimilar,1
5264,1976,DOCUMENTARY (Feature),"James Gutman and David Helpern, Jr., Producers",Hollywood on Trial,,,,actingorsimilar,0
5265,1976,DOCUMENTARY (Feature),"Michael Firth, Producer",Off the Edge,,,,actingorsimilar,0
5266,1976,DOCUMENTARY (Feature),"Anthony Howarth and David Koff, Producers",People of the Wind,,,,actingorsimilar,0
5267,1976,DOCUMENTARY (Feature),"Donald Brittain and Robert Duncan, Producers",Volcano:  An Inquiry into the Life and Death of Malcolm Lowry,,,,actingorsimilar,0
5268,1976,DOCUMENTARY (Short Subject),"Sparky Greene, Producer",American Shoeshine,,,,actingorsimilar,0
5269,1976,DOCUMENTARY (Short Subject),"Tony Ianzelo and Andy Thomson, Producers",Blackwood,,,,actingorsimilar,0
5270,1976,DOCUMENTARY (Short Subject),"John Armstrong, Producer",The End of the Road,,,,actingorsimilar,0
5271,1976,DOCUMENTARY (Short Subject),"Lynne Littman, Producer",Number Our Days,,,,actingorsimilar,1
5272,1976,DOCUMENTARY (Short Subject),"Lester Novros, Producer",Universe,,,,actingorsimilar,0
5273,1976,FILM EDITING,Robert L. Wolfe,All the President's Men,,,,actingorsimilar,0
5274,1976,FILM EDITING,"Robert Jones, Pembroke J. Herring",Bound for Glory,,,,actingorsimilar,0
5275,1976,FILM EDITING,Alan Heim,Network,,,,actingorsimilar,0
5276,1976,FILM EDITING,"Richard Halsey, Scott Conrad",Rocky,,,,actingorsimilar,1
5277,1976,FILM EDITING,"Eve Newman, Walter Hannemann",Two-Minute Warning,,,,actingorsimilar,0
5278,1976,FOREIGN LANGUAGE FILM,Ivory Coast,Black and White in Color,,,,actingorsimilar,1
5279,1976,FOREIGN LANGUAGE FILM,France,"Cousin, Cousine",,,,actingorsimilar,0
5280,1976,FOREIGN LANGUAGE FILM,German Democratic Republic,"Jacob, the Liar",,,,actingorsimilar,0
5281,1976,FOREIGN LANGUAGE FILM,Poland,Nights and Days,,,,actingorsimilar,0
5282,1976,FOREIGN LANGUAGE FILM,Italy,Seven Beauties,,,,actingorsimilar,0
5283,1976,MUSIC (Original Score),Bernard Herrmann,Obsession,,,,other,0
5284,1976,MUSIC (Original Score),Jerry Goldsmith,The Omen,,,,other,1
5285,1976,MUSIC (Original Score),Jerry Fielding,The Outlaw Josey Wales,,,,other,0
5286,1976,MUSIC (Original Score),Bernard Herrmann,Taxi Driver,,,,other,0
5287,1976,MUSIC (Original Score),Lalo Schifrin,Voyage of the Damned,,,,other,0
5288,1976,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Leonard Rosenman,Bound for Glory,,,,other,1
5289,1976,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score and Adaptation Score by Paul Williams,Bugsy Malone,,,,other,0
5290,1976,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,A Star Is Born,,,,other,0
5291,1976,MUSIC (Original Song),Music by Sammy Fain; Lyrics by Paul Francis Webster,Half a House,,"""A World That Never Was""",,song,0
5292,1976,MUSIC (Original Song),Music and Lyrics by Jerry Goldsmith,The Omen,,"""Ave Satani""",,song,0
5293,1976,MUSIC (Original Song),Music by Henry Mancini; Lyrics by Don Black,The Pink Panther Strikes Again,,"""Come To Me""",,song,0
5294,1976,MUSIC (Original Song),Music by Barbra Streisand; Lyrics by Paul Williams,A Star Is Born,,"""Evergreen (Love Theme From A Star Is Born)""",,song,1
5295,1976,MUSIC (Original Song),Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins,Rocky,,"""Gonna Fly Now""",,song,0
5296,1976,BEST PICTURE,"Walter Coblenz, Producer",All the President's Men,,,,actingorsimilar,0
5297,1976,BEST PICTURE,"Robert F. Blumofe and Harold Leventhal, Producers",Bound for Glory,,,,actingorsimilar,0
5298,1976,BEST PICTURE,"Howard Gottfried, Producer",Network,,,,actingorsimilar,0
5299,1976,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Rocky,,,,actingorsimilar,1
5300,1976,BEST PICTURE,"Michael Phillips and Julia Phillips, Producers",Taxi Driver,,,,actingorsimilar,0
5301,1976,SHORT FILM (Animated),"Manfredo Manfredi, Producer",Dedalo,,,,other,0
5302,1976,SHORT FILM (Animated),"Suzanne Baker, Producer",Leisure,,,,other,1
5303,1976,SHORT FILM (Animated),"Caroline Leaf and Guy Glover, Producers",The Street,,,,other,0
5304,1976,SHORT FILM (Live Action),"Andre Guttfreund and Peter Werner, Producers",In the Region of Ice,,,,other,1
5305,1976,SHORT FILM (Live Action),"Marjorie Anne Short, Producer",Kudzu,,,,other,0
